epoch,loss,acc
174,0.654475331306,0.788436174393
175,0.655582666397,0.787917554379
176,0.660958945751,0.786934256554
177,0.652993679047,0.789183735847
178,0.652565658092,0.78956758976
179,0.652423083782,0.789237618446
180,0.653931200504,0.789466619492
181,0.651031136513,0.789668619633
182,0.65120100975,0.790268063545
183,0.651197135448,0.789944767952
184,0.645085215569,0.791022360325
185,0.652185380459,0.78832167387
186,0.647545278072,0.790598034859
187,0.64705914259,0.790321946144
188,0.644600391388,0.79147362709
189,0.640154480934,0.791844010353
190,0.641970455647,0.79197871685
191,0.642550647259,0.792207717896
192,0.644662976265,0.79076641798
193,0.639544725418,0.793244898319
194,0.642369031906,0.791298508644
195,0.636960446835,0.79440331459
196,0.636300265789,0.794255137444
197,0.637985646725,0.793352663517
198,0.634367585182,0.793992459774
199,0.635894060135,0.792807102203
200,0.63675904274,0.794160842896
201,0.635220646858,0.794086754322
202,0.62891960144,0.796511292458
203,0.632563412189,0.795049846172
204,0.633152842522,0.795548200607
205,0.628859519958,0.796935617924
206,0.630709409714,0.795858025551
207,0.628568649292,0.796962559223
208,0.630643546581,0.795952320099
209,0.631656169891,0.795373141766
210,0.62626606226,0.796976029873
211,0.620772302151,0.799858570099
212,0.623955845833,0.798612594604
213,0.622270226479,0.79884159565
214,0.624847173691,0.79807382822
215,0.621091246605,0.798046886921
216,0.62078255415,0.799178361893
217,0.619263648987,0.798861801624
218,0.620306551456,0.799232244492
219,0.617803275585,0.799427509308
220,0.619060277939,0.799629569054
221,0.61843085289,0.799218773842
222,0.624514997005,0.798067092896
223,0.618154168129,0.800612866879
224,0.618284106255,0.799528539181
225,0.623144209385,0.797743797302
226,0.615633010864,0.801131486893
227,0.616248846054,0.800255954266
228,0.618059396744,0.799111008644
229,0.613878309727,0.801737606525
230,0.615593552589,0.799898982048
231,0.61542391777,0.801481664181
232,0.611894071102,0.800814926624
233,0.610456347466,0.801751077175
234,0.607367038727,0.802148461342
235,0.609789431095,0.802626609802
236,0.614775657654,0.801010251045
237,0.61454808712,0.800329983234
238,0.609000384808,0.801939666271
239,0.601078033447,0.805616915226
240,0.605110228062,0.802862346172
241,0.609824001789,0.802821934223
242,0.611187577248,0.801919460297
243,0.604038536549,0.804115056992
244,0.60592931509,0.802835404873
245,0.605793118477,0.80419588089
246,0.601994931698,0.805475473404
247,0.604550302029,0.804505646229
248,0.602881729603,0.804849147797
249,0.605296611786,0.803744614124
250,0.60710901022,0.803017258644
251,0.605461299419,0.803912997246
252,0.601324856281,0.805118560791
253,0.606115400791,0.803832173347
254,0.601050138474,0.804997324944
255,0.60475307703,0.803744614124
256,0.599363565445,0.805522620678
257,0.597270488739,0.805327296257
258,0.599644124508,0.806068181992
259,0.594139873981,0.807495951653
260,0.601544618607,0.804337263107
261,0.598637342453,0.805893063545
262,0.59457463026,0.807071685791
263,0.596668899059,0.804970383644
264,0.594060480595,0.807341039181
265,0.597588121891,0.805643856525
266,0.60005992651,0.804377675056
267,0.599710702896,0.805684268475
268,0.594949245453,0.807320833206
269,0.593516170979,0.807192862034
270,0.59570723772,0.805354237556
271,0.592628419399,0.808654367924
272,0.595892846584,0.80640488863
273,0.594688713551,0.806633889675
274,0.599021136761,0.806021034718
275,0.595588743687,0.80588632822
276,0.59025901556,0.808863162994
277,0.586904704571,0.809529900551
278,0.586829960346,0.809482753277
279,0.587198078632,0.809374988079
280,0.585338294506,0.810270726681
281,0.58565568924,0.81006193161
282,0.589120805264,0.808836221695
283,0.585418820381,0.810573816299
284,0.590390324593,0.807772099972
285,0.587193489075,0.809954226017
286,0.58689725399,0.809253752232
287,0.584686040878,0.810695052147
288,0.583393156528,0.810035049915
289,0.584917485714,0.809839725494
290,0.587878704071,0.80981951952
291,0.58857023716,0.809273958206
292,0.589478611946,0.80786639452
293,0.586172282696,0.809853196144
294,0.584412336349,0.810762405396
295,0.582110822201,0.811179935932
296,0.583202362061,0.811779379845
297,0.586433589458,0.809934020042
298,0.578619360924,0.812877178192
299,0.583461821079,0.810870170593
300,0.581105709076,0.812398970127
301,0.585501849651,0.809947490692
302,0.58467322588,0.809752166271
303,0.582210063934,0.810001373291
304,0.586351156235,0.808849692345
305,0.580071091652,0.811624467373
306,0.579168081284,0.81076914072
307,0.58649200201,0.809920549393
308,0.577086687088,0.811967968941
309,0.579010307789,0.812062203884
310,0.577401399612,0.812695324421
311,0.57585555315,0.81299161911
312,0.582934856415,0.811139523983
313,0.578881859779,0.812493264675
314,0.581593751907,0.811752438545
315,0.579667508602,0.812466323376
316,0.580898761749,0.812082409859
317,0.576219022274,0.813597798347
318,0.573679983616,0.814533948898
319,0.57537728548,0.812425911427
320,0.57801502943,0.811961233616
321,0.57756960392,0.811988174915
322,0.575254678726,0.813671886921
323,0.577102422714,0.813550651073
324,0.579069137573,0.812702059746
325,0.574200630188,0.813153266907
326,0.575729250908,0.812324881554
327,0.575500786304,0.812964737415
328,0.576699376106,0.812479794025
329,0.573338985443,0.813577592373
330,0.571995198727,0.81423085928
331,0.577014565468,0.8125
332,0.573022663593,0.81421738863
333,0.572981536388,0.814298212528
334,0.573447406292,0.813927829266
335,0.57618689537,0.812627971172
336,0.570733845234,0.814964950085
337,0.570298075676,0.81591463089
338,0.569171965122,0.815261304379
339,0.570547699928,0.815059244633
340,0.567220509052,0.816049277782
341,0.569498002529,0.815146803856
342,0.57015401125,0.815012097359
343,0.568795323372,0.816332161427
344,0.565767645836,0.817140340805
345,0.570014297962,0.814951479435
346,0.567927718163,0.816466867924
347,0.566102743149,0.817254841328
348,0.561408340931,0.818925082684
349,0.563392579556,0.816823840141
350,0.568273186684,0.815813601017
351,0.565560281277,0.815355598927
352,0.564703881741,0.8173828125
353,0.563592970371,0.817187488079
354,0.564888358116,0.81662851572
355,0.566463172436,0.815719306469
356,0.567466020584,0.815065979958
357,0.568763256073,0.815039038658
358,0.56643652916,0.816514015198
359,0.56961452961,0.815557658672
360,0.56787520647,0.815833806992
361,0.564535319805,0.816008865833
362,0.564148187637,0.81739628315
363,0.56617128849,0.816945016384
364,0.564777433872,0.816769957542
365,0.562293410301,0.816682398319
366,0.559678196907,0.818446934223
367,0.562525808811,0.817894637585
368,0.563311219215,0.817443430424
369,0.56550526619,0.816716074944
370,0.564951300621,0.816096425056
371,0.565971314907,0.815220892429
372,0.564972281456,0.818029344082
373,0.560515344143,0.817780196667
374,0.561135351658,0.818170785904
375,0.558752655983,0.818669199944
376,0.565432727337,0.816049277782
377,0.564771294594,0.817254841328
378,0.565675199032,0.816372573376
379,0.560213625431,0.819268584251
380,0.565777778625,0.815907895565
381,0.559166371822,0.817349135876
382,0.559794545174,0.818770229816
383,0.559634208679,0.817948520184
384,0.561200678349,0.817733049393
385,0.561111867428,0.816958487034
386,0.566906034946,0.816311955452
387,0.561603963375,0.817227900028
388,0.554882586002,0.821248650551
389,0.560078382492,0.818103432655
390,0.561242461205,0.817126870155
391,0.559886753559,0.819026112556
392,0.557751893997,0.818029344082
393,0.556218624115,0.819766998291
394,0.557175815105,0.819760262966
395,0.556175947189,0.820096969604
396,0.55938321352,0.818170785904
397,0.558215618134,0.819497585297
398,0.561395466328,0.817988932133
399,0.552074551582,0.820352911949
400,0.56045037508,0.817685902119
401,0.558874428272,0.818675935268
402,0.559459090233,0.818500816822
403,0.556111514568,0.818366110325
404,0.553405702114,0.819881439209
405,0.55789077282,0.818770229816
406,0.555131912231,0.819443702698
407,0.557110786438,0.81907325983
408,0.557991981506,0.819915115833
409,0.556328177452,0.818898141384
410,0.551271080971,0.82105332613
411,0.558302164078,0.81881737709
412,0.555638611317,0.819154083729
413,0.554997861385,0.820366382599
414,0.55046325922,0.823201775551
415,0.55267727375,0.820824325085
416,0.556761980057,0.819591879845
417,0.553614020348,0.819639027119
418,0.551287531853,0.820864737034
419,0.553232371807,0.820723354816
420,0.553163349628,0.820002675056
421,0.551899909973,0.821235179901
422,0.550069749355,0.821140885353
423,0.554266095161,0.820197999477
424,0.55294495821,0.820460677147
425,0.55541151762,0.820406794548
426,0.553220629692,0.819645762444
427,0.547562718391,0.821699917316
428,0.55280816555,0.820615589619
429,0.546667218208,0.822157859802
430,0.554241776466,0.819834291935
431,0.55054217577,0.822198271751
432,0.5531924963,0.819645762444
433,0.553415417671,0.819665968418
434,0.548669338226,0.821726858616
435,0.549429059029,0.822231948376
436,0.551126301289,0.820608854294
437,0.54621309042,0.823181569576
438,0.550966978073,0.821134150028
439,0.551320552826,0.821821093559
440,0.549217224121,0.821006178856
441,0.552591860294,0.820952296257
442,0.548244059086,0.821423768997
443,0.549454271793,0.821881711483
444,0.551008105278,0.820588648319
445,0.550282120705,0.82252830267
446,0.551856935024,0.821194767952
447,0.548486411572,0.822353184223
448,0.556952834129,0.8193359375
449,0.550201177597,0.821706652641
450,0.54876178503,0.820918619633
451,0.55153632164,0.820730090141
452,0.551440179348,0.821410298347
453,0.545294880867,0.823154628277
454,0.546078264713,0.823949337006
455,0.550513088703,0.821012914181
456,0.545771002769,0.823403835297
457,0.548680245876,0.821033120155
458,0.546872675419,0.822036623955
459,0.542335391045,0.823888719082
460,0.54452252388,0.823269128799
461,0.543774664402,0.823518335819
462,0.547067940235,0.821585416794
463,0.542298436165,0.824131190777
464,0.548732280731,0.821996212006
465,0.544126093388,0.822972774506
466,0.547147035599,0.822339713573
467,0.544415712357,0.822851538658
468,0.549547493458,0.821430504322
469,0.54605448246,0.82275056839
470,0.55109423399,0.821491122246
471,0.549021542072,0.822696685791
472,0.545910954475,0.822642803192
473,0.547856211662,0.820615589619
474,0.540404736996,0.82374727726
475,0.547949433327,0.821854770184
476,0.543784379959,0.823780953884
477,0.543519616127,0.823605895042
478,0.546319544315,0.822743833065
479,0.544231891632,0.822285830975
480,0.541961252689,0.824750781059
481,0.546182751656,0.82272362709
482,0.545408368111,0.822561979294
483,0.545798063278,0.82273709774
484,0.543610155582,0.822548508644
485,0.537328898907,0.825350224972
486,0.54781717062,0.821848034859
487,0.54466766119,0.82299298048
488,0.542904555798,0.823861777782
489,0.542131841183,0.824185073376
490,0.541800141335,0.824764251709
491,0.544576942921,0.823174834251
492,0.542267918587,0.824097514153
493,0.539543390274,0.82497304678
494,0.542870044708,0.825255930424
495,0.541541457176,0.823693454266
496,0.547505021095,0.822366654873
497,0.544668495655,0.823552012444
498,0.538563907146,0.824589192867
499,0.543507039547,0.824717104435
500,0.543700456619,0.823417305946
501,0.54213732481,0.823316276073
502,0.544092655182,0.82349139452
503,0.545802474022,0.823525071144
504,0.546018064022,0.822440743446
505,0.545751035213,0.822359919548
506,0.541201651096,0.824649810791
507,0.541899323463,0.823349952698
508,0.53905493021,0.825289607048
509,0.538331866264,0.82472383976
510,0.540328860283,0.824488162994
511,0.541048049927,0.824400603771
512,0.53998875618,0.825370430946
513,0.542859017849,0.824016690254
514,0.545860052109,0.822878479958
515,0.541233420372,0.824030160904
516,0.540301799774,0.825013458729
517,0.535947501659,0.82594960928
518,0.538827717304,0.82493263483
519,0.542258322239,0.825154900551
520,0.540903627872,0.824568986893
521,0.54094940424,0.824542045593
522,0.544170320034,0.823881983757
523,0.540447592735,0.824387133121
524,0.540034711361,0.825511872768
525,0.53770750761,0.825356960297
526,0.538250684738,0.824845075607
527,0.534589767456,0.825323283672
528,0.539770662785,0.824326515198
529,0.538000524044,0.824252426624
530,0.540777266026,0.824272632599
531,0.537142395973,0.82590919733
532,0.540168583393,0.826064109802
533,0.538562238216,0.825498402119
534,0.540658473969,0.82518184185
535,0.534677386284,0.825767755508
536,0.538218319416,0.825767755508
537,0.539830088615,0.824764251709
538,0.54168766737,0.823855042458
539,0.53969669342,0.823774218559
540,0.538263082504,0.824380397797
541,0.532733440399,0.827168643475
542,0.534821510315,0.826562523842
543,0.540170490742,0.824070572853
544,0.540634036064,0.824784457684
545,0.537782251835,0.825565755367
546,0.534988701344,0.82643455267
547,0.534594655037,0.827235996723
548,0.536607503891,0.82568025589
549,0.536520898342,0.826326787472
550,0.532181918621,0.826818406582
551,0.543680429459,0.823767483234
552,0.53694576025,0.825471460819
553,0.53718239069,0.825006723404
554,0.538606524467,0.824730575085
555,0.536826729774,0.825707137585
556,0.53675109148,0.825538814068
557,0.536480426788,0.825040400028
558,0.539175331593,0.824407339096
559,0.537708759308,0.825794696808
560,0.538309037685,0.825107753277
561,0.535872995853,0.825262665749
562,0.53014010191,0.828650295734
563,0.537448227406,0.826279640198
564,0.53570830822,0.826697170734
565,0.534807622433,0.826043903828
566,0.53684848547,0.825410842896
567,0.537499904633,0.825572490692
568,0.538876891136,0.824670016766
569,0.532393753529,0.826791465282
570,0.536252856255,0.825303077698
571,0.539552867413,0.824663281441
572,0.533299386501,0.828320324421
573,0.540079891682,0.82469022274
574,0.535990417004,0.826717376709
575,0.537868976593,0.825572490692
576,0.532747387886,0.827404379845
577,0.531392991543,0.827033936977
578,0.531874120235,0.82691270113
579,0.535678505898,0.826293110847
580,0.535251796246,0.826441287994
581,0.533734858036,0.825585961342
582,0.534152030945,0.826488435268
583,0.530643582344,0.826804935932
584,0.529038012028,0.829512417316
585,0.536207556725,0.82642108202
586,0.532260000706,0.827262938023
587,0.535118877888,0.827323555946
588,0.531977236271,0.827855587006
589,0.533388257027,0.826919436455
590,0.52978760004,0.827835381031
591,0.533495247364,0.826474964619
592,0.535786151886,0.825976550579
593,0.541559100151,0.824730575085
594,0.537257254124,0.825606167316
595,0.535117089748,0.826751053333
596,0.533258855343,0.827417850494
597,0.535359323025,0.82594960928
598,0.53310239315,0.827067613602
599,0.536354780197,0.826165139675
600,0.536267697811,0.826151669025
601,0.530757308006,0.82766699791
602,0.534244716167,0.826488435268
603,0.529239654541,0.828212559223
604,0.535234868526,0.826872289181
605,0.534428656101,0.825121223927
606,0.52919459343,0.828165411949
607,0.524869501591,0.83009159565
608,0.532866358757,0.82764005661
609,0.530793190002,0.827754557133
610,0.533448398113,0.826596200466
611,0.525184988976,0.82861661911
612,0.53079611063,0.827539086342
613,0.533882200718,0.826313316822
614,0.534300267696,0.828077852726
615,0.53283059597,0.826946377754
616,0.534896254539,0.826333522797
617,0.534537494183,0.826313316822
618,0.530173361301,0.827626645565
619,0.53470826149,0.826333522797
620,0.535607814789,0.825094282627
621,0.536470770836,0.825343489647
622,0.532483518124,0.827842116356
623,0.537036538124,0.825471460819
624,0.528991699219,0.827929675579
625,0.529761373997,0.828603208065
626,0.532401800156,0.827081084251
627,0.530664503574,0.827741086483
628,0.534461319447,0.827141702175
629,0.530043661594,0.827916204929
630,0.531467020512,0.826845347881
631,0.530747413635,0.828461766243
632,0.532380223274,0.828185617924
633,0.532009243965,0.826508641243
634,0.526762247086,0.828481972218
635,0.532239377499,0.826831877232
636,0.534572005272,0.826293110847
637,0.531386017799,0.826959848404
638,0.529289186001,0.828151941299
639,0.531953573227,0.826414346695
640,0.532891869545,0.826522111893
641,0.524508476257,0.829700946808
642,0.527281165123,0.828912973404
643,0.529830276966,0.827855587006
644,0.53053611517,0.827229261398
645,0.528413414955,0.829168915749
646,0.531959593296,0.827895998955
647,0.52969288826,0.82763338089
648,0.526879549026,0.828677237034
649,0.528229176998,0.82859647274
650,0.53166782856,0.828300118446
651,0.527014791965,0.829040944576
652,0.531745374203,0.827235996723
653,0.527213871479,0.829061150551
654,0.528181493282,0.828542590141
655,0.530802309513,0.828791737556
656,0.535273611546,0.826023697853
657,0.532207071781,0.827869057655
658,0.531111061573,0.829209327698
659,0.528745114803,0.828313589096
660,0.531617581844,0.828522384167
661,0.52625888586,0.8291015625
662,0.527073740959,0.828690707684
663,0.529949903488,0.827417850494
664,0.534657776356,0.827283143997
665,0.529138207436,0.826764523983
666,0.528815567493,0.827357232571
667,0.52673381567,0.829276680946
668,0.526881575584,0.829034209251
669,0.53220719099,0.827983558178
670,0.526382625103,0.829040944576
671,0.530285775661,0.82787579298
672,0.528164029121,0.827943146229
673,0.528657257557,0.829061150551
674,0.530147373676,0.828199088573
675,0.524589180946,0.830435097218
676,0.531060874462,0.828050911427
677,0.528151214123,0.829424858093
678,0.530119001865,0.828428089619
679,0.525188267231,0.829849123955
680,0.526638269424,0.82883888483
681,0.528895199299,0.828246235847
682,0.527941465378,0.828050911427
683,0.52748811245,0.828259706497
684,0.525022745132,0.83006465435
685,0.527374446392,0.830030977726
686,0.522959887981,0.830212831497
687,0.52950835228,0.827687203884
688,0.52636128664,0.829727888107
689,0.525380432606,0.828805208206
690,0.528798699379,0.828091323376
691,0.527890622616,0.829384446144
692,0.53082382679,0.827909469604
693,0.525745868683,0.829700946808
694,0.528018414974,0.828340530396
695,0.528665482998,0.828502178192
696,0.529130756855,0.828401148319
697,0.529236674309,0.828380942345
698,0.526734054089,0.828232765198
699,0.528139054775,0.828125
700,0.527624845505,0.828603208065
701,0.523893356323,0.829761564732
702,0.524360895157,0.830084860325
703,0.523218095303,0.830798745155
704,0.520990431309,0.83176857233
705,0.527217268944,0.828232765198
706,0.525032103062,0.82836073637
707,0.523288488388,0.829424858093
708,0.525157511234,0.829027473927
709,0.533399164677,0.827377438545
710,0.522597372532,0.829983830452
711,0.530947744846,0.827168643475
712,0.528497159481,0.82859647274
713,0.527650475502,0.82955956459
714,0.523919284344,0.829613387585
715,0.529394328594,0.828037440777
716,0.527833580971,0.828886032104
717,0.522018253803,0.831007540226
718,0.527802884579,0.83006465435
719,0.524993181229,0.827963352203
720,0.522542536259,0.830435097218
721,0.522313773632,0.829896271229
722,0.524044752121,0.828933179379
723,0.519931674004,0.8310546875
724,0.525895297527,0.83030039072
725,0.522999167442,0.830145478249
726,0.531014084816,0.82766699791
727,0.527203500271,0.828421354294
728,0.528603434563,0.827909469604
729,0.52075523138,0.83056306839
730,0.525537371635,0.82957303524
731,0.525198817253,0.829330563545
732,0.526026546955,0.829445064068
733,0.521885097027,0.830616891384
734,0.521860778332,0.830744862556
735,0.526847481728,0.828475236893
736,0.523894131184,0.830414891243
737,0.523873150349,0.830374479294
738,0.529906153679,0.82863008976
739,0.525749564171,0.829094827175
740,0.520945370197,0.830946922302
741,0.519632875919,0.832543075085
742,0.527826011181,0.828562796116
743,0.528085231781,0.828414618969
744,0.527856171131,0.828556060791
745,0.529523730278,0.828650295734
746,0.530371010303,0.827296614647
747,0.526223003864,0.829579770565
748,0.5233528018,0.829640328884
749,0.527321338654,0.829067885876
750,0.524787545204,0.830071389675
751,0.523703873158,0.830226302147
752,0.519746243954,0.830165684223
753,0.524378299713,0.829128503799
754,0.522235929966,0.829411387444
755,0.528966546059,0.828623354435
756,0.525182664394,0.83009159565
757,0.524916946888,0.830428361893
758,0.527255475521,0.82935076952
759,0.520549893379,0.831627130508
760,0.520467579365,0.832004308701
761,0.526111125946,0.829269945621
762,0.524927258492,0.830367743969
763,0.524669766426,0.830125272274
764,0.525417327881,0.830401420593
765,0.526769816875,0.828508913517
766,0.52455675602,0.829317092896
767,0.523583650589,0.830374479294
768,0.523825287819,0.829768300056
769,0.524551153183,0.830030977726
770,0.525622844696,0.83059668541
771,0.527159154415,0.828562796116
772,0.526468515396,0.829162180424
773,0.523651003838,0.829451799393
774,0.523744523525,0.830428361893
775,0.525533854961,0.82858300209
776,0.5257781744,0.829754829407
777,0.527208507061,0.828488707542
778,0.525993585587,0.829640328884
779,0.526329338551,0.829882800579
780,0.525812268257,0.828704178333
781,0.524247288704,0.830435097218
782,0.526216864586,0.828434824944
783,0.527557611465,0.829290151596
784,0.522629976273,0.829801976681
785,0.521384835243,0.830798745155
786,0.524804830551,0.829956889153
787,0.523384392262,0.830637097359
788,0.52143651247,0.831438601017
789,0.516882836819,0.832556545734
790,0.518931090832,0.831398189068
791,0.52275377512,0.829768300056
792,0.520199775696,0.830630362034
793,0.519955277443,0.831418395042
794,0.521288752556,0.829229533672
795,0.521763324738,0.830428361893
796,0.521648526192,0.831034481525
797,0.526719629765,0.82887929678
798,0.522072851658,0.830246508121
799,0.525103747845,0.828212559223
800,0.527489185333,0.829040944576
801,0.521028339863,0.830273449421
802,0.520998835564,0.831115305424
803,0.522536993027,0.830381214619
804,0.523308157921,0.830192625523
805,0.522736489773,0.830165684223
806,0.522472321987,0.830387949944
807,0.517723977566,0.831970632076
808,0.524668812752,0.829074621201
809,0.521818459034,0.830684244633
810,0.519914627075,0.830441832542
811,0.523470640182,0.830286920071
812,0.523258507252,0.828919708729
813,0.522395193577,0.830448567867
814,0.519214630127,0.831458806992
815,0.522404789925,0.830886304379
816,0.525505304337,0.82984238863
817,0.520829498768,0.83127695322
818,0.520390152931,0.829997301102
819,0.519848108292,0.831452071667
820,0.522687792778,0.82958650589
821,0.519091844559,0.830455303192
822,0.521740615368,0.830266714096
823,0.526109457016,0.829748094082
824,0.517343759537,0.831916749477
825,0.518279731274,0.831957161427
826,0.519206166267,0.832091867924
827,0.523313641548,0.829047679901
828,0.518586158752,0.831876337528
829,0.527065932751,0.829768300056
830,0.525154948235,0.829734623432
831,0.523016273975,0.829822182655
832,0.522134244442,0.831108570099
833,0.523097157478,0.830132007599
834,0.524670600891,0.829330563545
835,0.520958423615,0.830650568008
836,0.521252989769,0.830367743969
837,0.518690228462,0.831674277782
838,0.519780993462,0.831896543503
839,0.521404802799,0.830172419548
840,0.519334733486,0.83157324791
841,0.519130587578,0.83179551363
842,0.521577775478,0.830017507076
843,0.519191741943,0.832401692867
844,0.525569081306,0.829290151596
845,0.521794736385,0.830105066299
846,0.521844983101,0.830387949944
847,0.523049414158,0.830684244633
848,0.516577541828,0.831862866879
849,0.520291030407,0.830529391766
850,0.523047089577,0.82962012291
851,0.522530555725,0.831398189068
852,0.52010679245,0.831122040749
853,0.523039937019,0.829950153828
854,0.516124248505,0.832596957684
855,0.515401721001,0.832711458206
856,0.522703945637,0.829700946808
857,0.5221529603,0.830724656582
858,0.52129137516,0.830273449421
859,0.521931827068,0.830111801624
860,0.525477528572,0.829990565777
861,0.526588976383,0.829175651073
862,0.519785940647,0.831660807133
863,0.518397688866,0.831364512444
864,0.519888937473,0.830946922302
865,0.523077070713,0.830515921116
866,0.514958322048,0.833263754845
867,0.516421914101,0.832320868969
868,0.519408524036,0.831263482571
869,0.522270858288,0.830677509308
870,0.522572577,0.83030039072
871,0.523072421551,0.831115305424
872,0.523089587688,0.830798745155
873,0.516795217991,0.832037985325
874,0.524347960949,0.830246508121
